molid,ABL1,ABL1_E255K,ABL1_H396P,ABL1_M351T,ABL1_Q252H,ABL1_T315I,ABL1_Y253F,AKT1,AKT2,AKT3,ALK,AMPKA1_A1B1G1,AMPKA2_A2B1G1,ARG,ARK5,Aurora.A,Aurora.B,Aurora.C,AXL,BLK,BMX,BRAF,BRAF_V599E,BRK,BRSK1,BRSK2,BTK,CAMK1D,CAMK2A,CAMK2D,CAMK4,CDK1_cyclinB,CDK2_cyclinA,CDK2_cyclinE,CDK3_cyclinE,CDK4_cyclinD,CDK5_p35,CDK6_cyclinD3,CHEK1,CHEK2,CK1a,CK1.g1,CK1.g2,CK1.g3,CK2,CLK2,CLK3,CRAF,CSK,DAPK1,DCAMKL2,DDR2,DYRK1A,DYRK1B,DYRK2,EGFR,EGFR_L858R,EGFR_L861Q,EGFR_T790M,EGFR_T790M.L858R,EPHA2,EPHA3,EPHA4,EPHB2,EPHB3,EPHB4,ERBB2,ERBB4,FER,FES,FGFR1,FGFR2,FGFR3,FGFR4,FGR,FLT1,FLT3,FLT3_D835Y,FLT4,FMS,FYN,GRK6,GRK7,GSK3A,GSK3B,HCK,HIPK1,HIPK4,IGF1R,IKKA,IKKB,IKKE,INSR,IRAK4,IRR,ITK,JAK1,JAK2,JAK3,JNK2,KDR,KIT,KIT_D816V,KIT_T6701,KIT_V560G,LCK,LOK,LRRK2,LRRK2_G2019S,LTK,LYNA,LYNB,MAP4K2,MAP4K4,MAPK1,MAPK3,MAPKAPK2,MAPKAPK3,MARK1,MARK3,MARK4,MEK1,MELK,MER,MET,MINK,MKNK1,MNK2,MRCKA,MRCKB,MSK1,MSK2,MSSK1,MST1,MST2,MST4,MUSK,NEK1,NEK2,NEK6,NEK7,NEK9,P38alpha,P38beta,P38delta,P38gamma,p70s6K1,PAK1,PAK2,PAK3,PAK5,PAK6,PAR.1Balpha,PASK,PDGFRA,PDGFRA_D842V,PDGFRA_T674I,PDGFRA_V561D,PDGFRB,PDK1,PHKG1,PHKG2,PI3K.alpha,PI3K.delta,PI4K.beta,PIM1,PIM2,PIM3,PKA,PKC.alpha,PKC.beta1,PKC.beta2,PKC.eta,PKC.gamma,PKC.iota,PKC.theta,PLK1,PRAK,PRKD1,PRKD2,PRKD3,PRKG1,PRKG2,PRKX,PTK5,PYK2,RET,RET_V804L,RET_Y791F,ROCK1,ROCK2,RON,ROS,RSK1,RSK2,RSK3,RSK4,SGK1,SGK2,SGK3,SNF1LK2_QIK,SNF1LK_SIK,SPHK1,SPHK2,SRC,SRMS,SRPK1,SYK,TBK1,TEC,TIE2,TNK1,TNK2,TRKA,TRKB,TRKC,TSSK1,TSSK2,TTK,TXK,TYK2,TYRO3,YES,ZAP70
11244488,52,52,52,52,52,147,52,70,22,172,52,66,127,52,66,2,1,1,122,52,60,122,122,246,92,92,22,321,52,52,67,52,104,105,127,52,52,52,315,315,172,52,52,172,52,52,52,122,232,315,168,122,52,52,52,46,84,46,46,22,42,232,65,65,22,232,46,46,52,52,47,127,127,52,52,122,1,2,66,22,52,70,47,91,91,98,52,52,122,22,22,22,47,52,52,52,52,52,1,321,52,2,52,1,1,52,129,122,127,52,98,98,122,70,52,70,315,172,66,122,66,52,66,52,52,70,52,52,47,315,315,315,122,131,131,127,122,66,66,47,37,66,172,75,52,52,122,37,22,22,1,122,1,47,66,92,122,66,66,127,1,70,66,66,1,52,127,66,172,52,168,52,47,52,52,52,66,315,70,70,70,22,216,70,232,66,122,122,122,52,52,52,52,66,66,122,66,52,52,315,52,232,168,232,3,52,122,52,1,22,203,66,232,122,52,122,66,47,127,22,1,52,52,22
11247002,263,263,263,263,263,199,263,228,150,324,263,241,38,263,241,284,250,250,84,263,68,84,84,49,281,281,150,30,263,263,29,263,77,76,38,263,263,263,102,102,324,263,263,324,263,263,263,84,26,102,153,84,263,263,263,215,284,215,215,150,49,26,72,72,150,26,215,215,263,263,36,38,38,263,263,84,250,284,241,150,263,228,36,73,73,49,263,263,84,150,150,150,36,263,263,263,263,263,250,30,263,145,263,250,250,263,244,84,38,263,49,49,84,228,263,228,102,324,241,84,241,263,241,263,263,228,263,263,36,102,102,102,84,76,76,38,84,241,241,36,14,241,324,29,263,263,84,14,150,150,250,84,250,36,241,281,84,241,241,38,250,228,241,241,250,263,38,241,324,263,153,263,36,263,263,263,241,102,228,228,228,150,173,228,26,241,84,84,84,263,263,263,263,241,241,84,241,263,263,102,263,26,153,26,285,263,84,263,250,150,151,241,26,84,263,84,241,36,38,150,250,263,263,150
11269477,222,222,222,222,222,82,222,142,100,290,222,157,56,222,157,242,197,197,29,222,53,29,29,35,205,205,100,9,222,222,33,222,113,112,56,222,222,222,125,125,290,222,222,290,222,222,222,29,18,125,110,29,222,222,222,268,269,268,268,100,37,18,54,54,100,18,268,268,222,222,110,56,56,222,222,29,197,242,157,100,222,142,110,197,197,35,222,222,29,100,100,100,110,222,222,222,222,222,197,9,222,57,222,197,197,222,182,29,56,222,35,35,29,142,222,142,125,290,157,29,157,222,157,222,222,142,222,222,110,125,125,125,29,112,112,56,29,157,157,110,16,157,290,33,222,222,29,16,100,100,197,29,197,110,157,205,29,157,157,56,197,142,157,157,197,222,56,157,290,222,110,222,110,222,222,222,157,125,142,142,142,100,208,142,18,157,29,29,29,222,222,222,222,157,157,29,157,222,222,125,222,18,110,18,241,222,29,222,197,100,59,157,18,29,222,29,157,110,56,100,197,222,222,100
11273032,141,141,141,141,141,130,141,236,206,144,141,49,301,141,49,191,222,222,51,141,248,51,51,229,85,85,206,57,141,141,273,141,236,237,301,141,141,141,86,86,144,141,141,144,141,141,141,51,141,86,344,51,141,141,141,23,44,23,23,206,205,141,130,130,206,141,23,23,141,141,18,301,301,141,141,51,222,191,49,206,141,236,18,37,37,207,141,141,51,206,206,206,18,141,141,141,141,141,222,57,141,95,141,222,222,141,97,51,301,141,207,207,51,236,141,236,86,144,49,51,49,141,49,141,141,236,141,141,18,86,86,86,51,99,99,301,51,49,49,18,202,49,144,250,141,141,51,202,206,206,222,51,222,18,49,85,51,49,49,301,222,236,49,49,222,141,301,49,144,141,344,141,18,141,141,141,49,86,236,236,236,206,255,236,141,49,51,51,51,141,141,141,141,49,49,51,49,141,141,86,141,141,344,141,192,141,51,141,222,206,99,49,141,51,141,51,49,18,301,206,222,141,141,206
11281930,256,256,256,256,256,326,256,173,40,146,256,260,30,256,260,186,150,150,306,256,105,306,306,163,296,296,40,199,256,256,60,256,61,60,30,256,256,256,245,245,146,256,256,146,256,256,256,306,89,245,108,306,256,256,256,234,299,234,234,40,72,89,104,104,40,89,234,234,256,256,28,30,30,256,256,306,150,186,260,40,256,173,28,57,57,139,256,256,306,40,40,40,28,256,256,256,256,256,150,199,256,240,256,150,150,256,180,306,30,256,139,139,306,173,256,173,245,146,260,306,260,256,260,256,256,173,256,256,28,245,245,245,306,60,60,30,306,260,260,28,338,260,146,254,256,256,306,338,40,40,150,306,150,28,260,296,306,260,260,30,150,173,260,260,150,256,30,260,146,256,108,256,28,256,256,256,260,245,173,173,173,40,128,173,89,260,306,306,306,256,256,256,256,260,260,306,260,256,256,245,256,89,108,89,185,256,306,256,150,40,194,260,89,306,256,306,260,28,30,40,150,256,256,40
11284937,150,150,150,150,150,220,150,297,253,216,150,56,339,150,56,199,279,279,97,150,268,97,97,269,95,95,253,116,150,150,279,150,246,247,339,150,150,150,129,129,216,150,150,216,150,150,150,97,175,129,340,97,150,150,150,31,56,31,31,253,239,175,232,232,253,175,31,31,150,150,24,339,339,150,150,97,279,199,56,253,150,297,24,49,49,222,150,150,97,253,253,253,24,150,150,150,150,150,279,116,150,165,150,279,279,150,109,97,339,150,222,222,97,297,150,297,129,216,56,97,56,150,56,150,150,297,150,150,24,129,129,129,97,113,113,339,97,56,56,24,207,56,216,301,150,150,97,207,253,253,279,97,279,24,56,95,97,56,56,339,279,297,56,56,279,150,339,56,216,150,340,150,24,150,150,150,56,129,297,297,297,253,237,297,175,56,97,97,97,150,150,150,150,56,56,97,56,150,150,129,150,175,340,175,200,150,97,150,279,253,169,56,175,97,150,97,56,24,339,253,279,150,150,253
11290221,333,333,333,333,333,158,333,29,84,31,333,188,273,333,188,316,281,281,133,333,189,133,133,256,233,233,84,151,333,333,310,333,325,326,273,333,333,333,57,57,31,333,333,31,333,333,333,133,336,57,182,133,333,333,333,232,300,232,232,84,134,336,185,185,84,336,232,232,333,333,272,273,273,333,333,133,281,316,188,84,333,29,272,327,327,343,333,333,133,84,84,84,272,333,333,333,333,333,281,151,333,215,333,281,281,333,270,133,273,333,343,343,133,29,333,29,57,31,188,133,188,333,188,333,333,29,333,333,272,57,57,57,133,289,289,273,133,188,188,272,340,188,31,62,333,333,133,340,84,84,281,133,281,272,188,233,133,188,188,273,281,29,188,188,281,333,273,188,31,333,182,333,272,333,333,333,188,57,29,29,29,84,125,29,336,188,133,133,133,333,333,333,333,188,188,133,188,333,333,57,333,336,182,336,317,333,133,333,281,84,217,188,336,133,333,133,188,272,273,84,281,333,333,84
11307581,151,151,151,151,151,178,151,241,257,147,151,37,227,151,37,201,290,290,74,151,266,74,74,241,71,71,257,95,151,151,213,151,248,249,227,151,151,151,110,110,147,151,151,147,151,151,151,74,149,110,324,74,151,151,151,25,48,25,25,257,219,149,190,190,257,149,25,25,151,151,32,227,227,151,151,74,290,201,37,257,151,241,32,65,65,221,151,151,74,257,257,257,32,151,151,151,151,151,290,95,151,133,151,290,290,151,73,74,227,151,221,221,74,241,151,241,110,147,37,74,37,151,37,151,151,241,151,151,32,110,110,110,74,75,75,227,74,37,37,32,146,37,147,245,151,151,74,146,257,257,290,74,290,32,37,71,74,37,37,227,290,241,37,37,290,151,227,37,147,151,324,151,32,151,151,151,37,110,241,241,241,257,220,241,149,37,74,74,74,151,151,151,151,37,37,74,37,151,151,110,151,149,324,149,202,151,74,151,290,257,135,37,149,74,151,74,37,32,227,257,290,151,151,257
11328632,20,20,20,20,20,60,20,119,156,85,20,54,162,20,54,28,14,14,65,20,61,65,65,96,40,40,156,322,20,20,202,20,40,41,162,20,20,20,218,218,85,20,20,85,20,20,20,65,164,218,49,65,20,20,20,217,41,217,217,156,220,164,172,172,156,164,217,217,20,20,153,162,162,20,20,65,14,28,54,156,20,119,153,40,40,40,20,20,65,156,156,156,153,20,20,20,20,20,14,322,20,28,20,14,14,20,92,65,162,20,40,40,65,119,20,119,218,85,54,65,54,20,54,20,20,119,20,20,153,218,218,218,65,109,109,162,65,54,54,153,238,54,85,160,20,20,65,238,156,156,14,65,14,153,54,40,65,54,54,162,14,119,54,54,14,20,162,54,85,20,49,20,153,20,20,20,54,218,119,119,119,156,63,119,164,54,65,65,65,20,20,20,20,54,54,65,54,20,20,218,20,164,49,164,29,20,65,20,14,156,98,54,164,65,20,65,54,153,162,156,14,20,20,156
11392350,275,275,275,275,275,310,275,292,77,219,275,315,311,275,315,16,8,8,199,275,177,199,199,271,316,316,77,11,275,275,235,275,338,337,311,275,275,275,316,316,219,275,275,219,275,275,275,199,176,316,337,199,275,275,275,56,100,56,56,77,124,176,173,173,77,176,56,56,275,275,48,311,311,275,275,199,8,16,315,77,275,292,48,93,93,237,275,275,199,77,77,77,48,275,275,275,275,275,8,11,275,16,275,8,8,275,345,199,311,275,237,237,199,292,275,292,316,219,315,199,315,275,315,275,275,292,275,275,48,316,316,316,199,344,344,311,199,315,315,48,160,315,219,263,275,275,199,160,77,77,8,199,8,48,315,316,199,315,315,311,8,292,315,315,8,275,311,315,219,275,337,275,48,275,275,275,315,316,292,292,292,77,217,292,176,315,199,199,199,275,275,275,275,315,315,199,315,275,275,316,275,176,337,176,17,275,199,275,8,77,287,315,176,199,275,199,315,48,311,77,8,275,275,77
11453116,209,209,209,209,209,67,209,276,83,311,209,184,46,209,184,257,260,260,22,209,83,22,22,61,231,231,83,223,209,209,43,209,93,92,46,209,209,209,27,27,311,209,209,311,209,209,209,22,32,27,90,22,209,209,209,318,257,318,318,83,59,32,67,67,83,32,318,318,209,209,57,46,46,209,209,22,260,257,184,83,209,276,57,109,109,61,209,209,22,83,83,83,57,209,209,209,209,209,260,223,209,43,209,260,260,209,156,22,46,209,61,61,22,276,209,276,27,311,184,22,184,209,184,209,209,276,209,209,57,27,27,27,22,92,92,46,22,184,184,57,22,184,311,45,209,209,22,22,83,83,260,22,260,57,184,231,22,184,184,46,260,276,184,184,260,209,46,184,311,209,90,209,57,209,209,209,184,27,276,276,276,83,183,276,32,184,22,22,22,209,209,209,209,184,184,22,184,209,209,27,209,32,90,32,258,209,22,209,260,83,45,184,32,22,209,22,184,57,46,83,260,209,209,83
11473228,268,268,268,268,268,304,268,40,69,158,268,244,291,268,244,290,255,255,181,268,165,181,181,270,287,287,69,69,268,268,330,268,330,331,291,268,268,268,293,293,158,268,268,158,268,268,268,181,259,293,200,181,268,268,268,175,244,175,175,69,116,259,161,161,69,259,175,175,268,268,8,291,291,268,268,181,255,290,244,69,268,40,8,17,17,307,268,268,181,69,69,69,8,268,268,268,268,268,255,69,268,265,268,255,255,268,280,181,291,268,307,307,181,40,268,40,293,158,244,181,244,268,244,268,268,40,268,268,8,293,293,293,181,319,319,291,181,244,244,8,348,244,158,264,268,268,181,348,69,69,255,181,255,8,244,287,181,244,244,291,255,40,244,244,255,268,291,244,158,268,200,268,8,268,268,268,244,293,40,40,40,69,144,40,259,244,181,181,181,268,268,268,268,244,244,181,244,268,268,293,268,259,200,259,291,268,181,268,255,69,269,244,259,181,268,181,244,8,291,69,255,268,268,69
11502866,67,67,67,67,67,136,67,242,217,178,67,107,342,67,107,84,52,52,53,67,172,53,53,215,114,114,217,178,67,67,343,67,134,135,342,67,67,67,295,295,178,67,67,178,67,67,67,53,126,295,275,53,67,67,67,26,50,26,26,217,193,126,136,136,217,126,26,26,67,67,40,342,342,67,67,53,52,84,107,217,67,242,40,79,79,124,67,67,53,217,217,217,40,67,67,67,67,67,52,178,67,99,67,52,52,67,193,53,342,67,124,124,53,242,67,242,295,178,107,53,107,67,107,67,67,242,67,67,40,295,295,295,53,203,203,342,53,107,107,40,328,107,178,278,67,67,53,328,217,217,52,53,52,40,107,114,53,107,107,342,52,242,107,107,52,67,342,107,178,67,275,67,40,67,67,67,107,295,242,242,242,217,317,242,126,107,53,53,53,67,67,67,67,107,107,53,107,67,67,295,67,126,275,126,83,67,53,67,52,217,103,107,126,53,67,53,107,40,342,217,52,67,67,217
11569498,290,290,290,290,290,71,290,167,94,78,290,88,53,290,88,184,148,148,25,290,182,25,25,159,139,139,94,126,290,290,31,290,107,106,53,290,290,290,23,23,78,290,290,78,290,290,290,25,87,23,102,25,290,290,290,144,212,144,144,94,147,87,70,70,94,87,144,144,290,290,45,53,53,290,290,25,148,184,88,94,290,167,45,89,89,135,290,290,25,94,94,94,45,290,290,290,290,290,148,126,290,49,290,148,148,290,163,25,53,290,135,135,25,167,290,167,23,78,88,25,88,290,88,290,290,167,290,290,45,23,23,23,25,106,106,53,25,88,88,45,15,88,78,31,290,290,25,15,94,94,148,25,148,45,88,139,25,88,88,53,148,167,88,88,148,290,53,88,78,290,102,290,45,290,290,290,88,23,167,167,167,94,180,167,87,88,25,25,25,290,290,290,290,88,88,25,88,290,290,23,290,87,102,87,183,290,25,290,148,94,51,88,87,25,290,25,88,45,53,94,148,290,290,94
11604319,213,213,213,213,213,314,213,3,223,97,213,226,247,213,226,220,183,183,273,213,315,273,273,114,269,269,223,326,213,213,292,213,302,303,247,213,213,213,230,230,97,213,213,97,213,213,213,273,323,230,58,273,213,213,213,139,206,139,139,223,276,323,314,314,223,323,139,139,213,213,217,247,247,213,213,273,183,220,226,223,213,3,217,292,292,284,213,213,273,223,223,223,217,213,213,213,213,213,183,326,213,278,213,183,183,213,106,273,247,213,284,284,273,3,213,3,230,97,226,273,226,213,226,213,213,3,213,213,217,230,230,230,273,310,310,247,273,226,226,217,293,226,97,182,213,213,273,293,223,223,183,273,183,217,226,269,273,226,226,247,183,3,226,226,183,213,247,226,97,213,58,213,217,213,213,213,226,230,3,3,3,223,153,3,323,226,273,273,273,213,213,213,213,226,226,273,226,213,213,230,213,323,58,323,219,213,273,213,183,223,114,226,323,273,213,273,226,217,247,223,183,213,213,223
11605761,47,47,47,47,47,132,47,296,153,291,47,68,266,47,68,85,144,144,129,47,116,129,129,95,86,86,153,42,47,47,263,47,94,95,266,47,47,47,249,249,291,47,47,291,47,47,47,129,49,249,255,129,47,47,47,34,62,34,34,153,87,49,120,120,153,49,34,34,47,47,21,266,266,47,47,129,144,85,68,153,47,296,21,43,43,87,47,47,129,153,153,153,21,47,47,47,47,47,144,42,47,209,47,144,144,47,133,129,266,47,87,87,129,296,47,296,249,291,68,129,68,47,68,47,47,296,47,47,21,249,249,249,129,135,135,266,129,68,68,21,186,68,291,289,47,47,129,186,153,153,144,129,144,21,68,86,129,68,68,266,144,296,68,68,144,47,266,68,291,47,255,47,21,47,47,47,68,249,296,296,296,153,316,296,49,68,129,129,129,47,47,47,47,68,68,129,68,47,47,249,47,49,255,49,86,47,129,47,144,153,213,68,49,129,47,129,68,21,266,153,144,47,47,153
11617559,66,66,66,66,66,174,66,53,185,310,66,26,279,66,26,107,82,82,312,66,169,312,312,56,49,49,185,342,66,66,316,66,132,133,279,66,66,66,346,346,310,66,66,310,66,66,66,312,246,346,29,312,66,66,66,134,107,134,134,185,248,246,290,290,185,246,134,134,66,66,343,279,279,66,66,312,82,107,26,185,66,53,343,120,120,122,66,66,312,185,185,185,343,66,66,66,66,66,82,342,66,146,66,82,82,66,53,312,279,66,122,122,312,53,66,53,346,310,26,312,26,66,26,66,66,53,66,66,343,346,346,346,312,53,53,279,312,26,26,343,327,26,310,346,66,66,312,327,185,185,82,312,82,343,26,49,312,26,26,279,82,53,26,26,82,66,279,26,310,66,29,66,343,66,66,66,26,346,53,53,53,185,47,53,246,26,312,312,312,66,66,66,66,26,26,312,26,66,66,346,66,246,29,246,108,66,312,66,82,185,58,26,246,312,66,312,26,343,279,185,82,66,66,185
11626927,185,185,185,185,185,289,185,104,233,253,185,12,187,185,12,168,127,127,167,185,298,167,167,250,25,25,233,56,185,185,238,185,259,258,187,185,185,185,269,269,253,185,185,253,185,185,185,167,272,269,175,167,185,185,185,109,172,109,109,233,284,272,298,298,233,272,109,109,185,185,259,187,187,185,185,167,127,168,12,233,185,104,259,266,266,256,185,185,167,233,233,233,259,185,185,185,185,185,127,56,185,214,185,127,127,185,25,167,187,185,256,256,167,104,185,104,269,253,12,167,12,185,12,185,185,104,185,185,259,269,269,269,167,25,25,187,167,12,12,259,331,12,253,328,185,185,167,331,233,233,127,167,127,259,12,25,167,12,12,187,127,104,12,12,127,185,187,12,253,185,175,185,259,185,185,185,12,269,104,104,104,233,119,104,272,12,167,167,167,185,185,185,185,12,12,167,12,185,185,269,185,272,175,272,167,185,167,185,127,233,255,12,272,167,185,167,12,259,187,233,127,185,185,233
11627264,45,45,45,45,45,126,45,259,240,260,45,80,329,45,80,81,167,167,71,45,113,71,71,93,82,82,240,71,45,45,299,45,90,91,329,45,45,45,204,204,260,45,45,260,45,45,45,71,48,204,307,71,45,45,45,38,70,38,38,240,85,48,117,117,240,48,38,38,45,45,17,329,329,45,45,71,167,81,80,240,45,259,17,35,35,86,45,45,71,240,240,240,17,45,45,45,45,45,167,71,45,127,45,167,167,45,149,71,329,45,86,86,71,259,45,259,204,260,80,71,80,45,80,45,45,259,45,45,17,204,204,204,71,159,159,329,71,80,80,17,231,80,260,311,45,45,71,231,240,240,167,71,167,17,80,82,71,80,80,329,167,259,80,80,167,45,329,80,260,45,307,45,17,45,45,45,80,204,259,259,259,240,249,259,48,80,71,71,71,45,45,45,45,80,80,71,80,45,45,204,45,48,307,48,82,45,71,45,167,240,129,80,48,71,45,71,80,17,329,240,167,45,45,240
11640889,81,81,81,81,81,210,81,168,216,140,81,148,285,81,148,127,185,185,160,81,184,160,160,277,132,132,216,222,81,81,322,81,154,155,285,81,81,81,328,328,140,81,81,140,81,81,81,160,179,328,271,160,81,81,81,33,60,33,33,216,243,179,279,279,216,179,33,33,81,81,71,285,285,81,81,160,185,127,148,216,81,168,71,131,131,144,81,81,160,216,216,216,71,81,81,81,81,81,185,222,81,249,81,185,185,81,239,160,285,81,144,144,160,168,81,168,328,140,148,160,148,81,148,81,81,168,81,81,71,328,328,328,160,255,255,285,160,148,148,71,326,148,140,244,81,81,160,326,216,216,185,160,185,71,148,132,160,148,148,285,185,168,148,148,185,81,285,148,140,81,271,81,71,81,81,81,148,328,168,168,168,216,149,168,179,148,160,160,160,81,81,81,81,148,148,160,148,81,81,328,81,179,271,179,128,81,160,81,185,216,251,148,179,160,81,160,148,71,285,216,185,81,81,216
11656050,29,29,29,29,29,87,29,283,105,283,29,41,326,29,41,51,136,136,89,29,77,89,89,57,58,58,105,18,29,29,179,29,58,59,326,29,29,29,197,197,283,29,29,283,29,29,29,89,30,197,218,89,29,29,29,30,53,30,30,105,55,30,81,81,105,30,30,30,29,29,13,326,326,29,29,89,136,51,41,105,29,283,13,27,27,57,29,29,89,105,105,105,13,29,29,29,29,29,136,18,29,153,29,136,136,29,81,89,326,29,57,57,89,283,29,283,197,283,41,89,41,29,41,29,29,283,29,29,13,197,197,197,89,83,83,326,89,41,41,13,118,41,283,211,29,29,89,118,105,105,136,89,136,13,41,58,89,41,41,326,136,283,41,41,136,29,326,41,283,29,218,29,13,29,29,29,41,197,283,283,283,105,287,283,30,41,89,89,89,29,29,29,29,41,41,89,41,29,29,197,29,30,218,30,52,29,89,29,136,105,159,41,30,89,29,89,41,13,326,105,136,29,29,105
11669455,86,86,86,86,86,219,86,300,244,261,86,94,305,86,94,137,158,158,120,86,196,120,120,173,138,138,244,245,86,86,338,86,164,165,305,86,86,86,314,314,261,86,86,261,86,86,86,120,98,314,286,120,86,86,86,35,64,35,35,244,159,98,213,213,244,98,35,35,86,86,51,305,305,86,86,120,158,137,94,244,86,300,51,99,99,152,86,86,120,244,244,244,51,86,86,86,86,86,158,245,86,199,86,158,158,86,169,120,305,86,152,152,120,300,86,300,314,261,94,120,94,86,94,86,86,300,86,86,51,314,314,314,120,179,179,305,120,94,94,51,333,94,261,330,86,86,120,333,244,244,158,120,158,51,94,138,120,94,94,305,158,300,94,94,158,86,305,94,261,86,286,86,51,86,86,86,94,314,300,300,300,244,265,300,98,94,120,120,120,86,86,86,86,94,94,120,94,86,86,314,86,98,286,98,138,86,120,86,158,244,201,94,98,120,86,120,94,51,305,244,158,86,86,244
11680113,82,82,82,82,82,213,82,253,117,262,82,287,272,82,287,129,135,135,332,82,187,332,332,88,134,134,117,332,82,82,308,82,156,157,272,82,82,82,341,341,262,82,82,262,82,82,82,332,181,341,45,332,82,82,82,328,125,328,328,117,172,181,224,224,117,181,328,328,82,82,345,272,272,82,82,332,135,129,287,117,82,253,345,144,144,146,82,82,332,117,117,117,345,82,82,82,82,82,135,332,82,226,82,135,135,82,84,332,272,82,146,146,332,253,82,253,341,262,287,332,287,82,287,82,82,253,82,82,345,341,341,341,332,324,324,272,332,287,287,345,344,287,262,332,82,82,332,344,117,117,135,332,135,345,287,134,332,287,287,272,135,253,287,287,135,82,272,287,262,82,45,82,345,82,82,82,287,341,253,253,253,117,3,253,181,287,332,332,332,82,82,82,82,287,287,332,287,82,82,341,82,181,45,181,130,82,332,82,135,117,90,287,181,332,82,332,287,345,272,117,135,82,82,117
11717091,187,187,187,187,187,287,187,1,134,109,187,189,204,187,189,224,187,187,285,187,243,285,285,172,235,235,134,292,187,187,260,187,277,276,204,187,187,187,193,193,109,187,187,109,187,187,187,285,196,193,96,285,187,187,187,130,198,130,130,134,192,196,251,251,134,196,130,130,187,187,181,204,204,187,187,285,187,224,189,134,187,1,181,270,270,253,187,187,285,134,134,134,181,187,187,187,187,187,187,292,187,282,187,187,187,187,164,285,204,187,253,253,285,1,187,1,193,109,189,285,189,187,189,187,187,1,187,187,181,193,193,193,285,291,291,204,285,189,189,181,272,189,109,204,187,187,285,272,134,134,187,285,187,181,189,235,285,189,189,204,187,1,189,189,187,187,204,189,109,187,96,187,181,187,187,187,189,193,1,1,1,134,163,1,196,189,285,285,285,187,187,187,187,189,189,285,189,187,187,193,187,196,96,196,223,187,285,187,187,134,174,189,196,285,187,285,189,181,204,134,187,187,187,134
11751266,299,299,299,299,299,97,299,321,224,302,299,254,87,299,254,331,327,327,34,299,56,34,34,39,301,301,224,86,299,299,69,299,161,160,87,299,299,299,94,94,302,299,299,302,299,299,299,34,20,94,170,34,299,299,299,294,329,294,294,224,39,20,57,57,224,20,294,294,299,299,41,87,87,299,299,34,327,331,254,224,299,321,41,81,81,39,299,299,34,224,224,224,41,299,299,299,299,299,327,86,299,67,299,327,327,299,258,34,87,299,39,39,34,321,299,321,94,302,254,34,254,299,254,299,299,321,299,299,41,94,94,94,34,168,168,87,34,254,254,41,39,254,302,79,299,299,34,39,224,224,327,34,327,41,254,301,34,254,254,87,327,321,254,254,327,299,87,254,302,299,170,299,41,299,299,299,254,94,321,321,321,224,243,321,20,254,34,34,34,299,299,299,299,254,254,34,254,299,299,94,299,20,170,20,330,299,34,299,327,224,69,254,20,34,299,34,254,41,87,224,327,299,299,224
11957417,72,72,72,72,72,189,72,100,41,187,72,9,181,72,9,115,123,123,209,72,108,209,209,174,19,19,41,87,72,72,228,72,144,145,181,72,72,72,144,144,187,72,72,187,72,72,72,209,135,144,97,209,72,72,72,194,113,194,194,41,74,135,107,107,41,135,194,194,72,72,170,181,181,72,72,209,123,115,9,41,72,100,170,130,130,132,72,72,209,41,41,41,170,72,72,72,72,72,123,87,72,210,72,123,123,72,19,209,181,72,132,132,209,100,72,100,144,187,9,209,9,72,9,72,72,100,72,72,170,144,144,144,209,19,19,181,209,9,9,170,253,9,187,286,72,72,209,253,41,41,123,209,123,170,9,19,209,9,9,181,123,100,9,9,123,72,181,9,187,72,97,72,170,72,72,72,9,144,100,100,100,41,114,100,135,9,209,209,209,72,72,72,72,9,9,209,9,72,72,144,72,135,97,135,116,72,209,72,123,41,176,9,135,209,72,209,9,170,181,41,123,72,72,41
11959377,210,210,210,210,210,324,210,317,125,300,210,249,290,210,249,259,323,323,318,210,234,318,318,284,268,268,125,262,210,210,328,210,296,297,290,210,210,210,294,294,300,210,210,300,210,210,210,318,222,294,208,318,210,210,210,332,259,332,332,125,182,222,239,239,125,222,332,332,210,210,331,290,290,210,210,318,323,259,249,125,210,317,331,290,290,280,210,210,318,125,125,125,331,210,210,210,210,210,323,262,210,343,210,323,323,210,286,318,290,210,280,280,318,317,210,317,294,300,249,318,249,210,249,210,210,317,210,210,331,294,294,294,318,321,321,290,318,249,249,331,288,249,300,341,210,210,318,288,125,125,323,318,323,331,249,268,318,249,249,290,323,317,249,249,323,210,290,249,300,210,208,210,331,210,210,210,249,294,317,317,317,125,14,317,222,249,318,318,318,210,210,210,210,249,249,318,249,210,210,294,210,222,208,222,260,210,318,210,323,125,306,249,222,318,210,318,249,331,290,125,323,210,210,125
